"","School","Conf","W","L","PPG","PPG_Allowed","Pace","MOV","SOS","OSRS","DSRS","Adj_ORtg","Adj_DRtg","year"
"1839","St. John's (NY)","Big East",19,15,65.9,61,67.5,4.82,10.16,4.97,10.01,66.45,42.59,2018
"1840","Nebraska","Big Ten",21,11,68.8,63.6,74.1,5.16,9.78,6.16,8.78,66.99,43.23,2018
"1841","Gonzaga","WCC",27,6,72.3,59.5,68.2,12.82,2.05,6.73,8.14,67.83,43.71,2018
"1842","Kentucky","SEC",15,17,68.1,65.7,71.7,2.38,11.42,7.54,7.19,70.77,46.98,2018
"1843","Creighton","Big East",19,13,69.7,67.4,67,2.25,12.33,8.73,5.86,73.72,50.01,2018
"1844","Princeton","Ivy",24,6,67.6,55.1,72.7,12.53,1.79,3.96,10.36,68.27,43.45,2018
"1845","Ball State","MAC",25,7,80.4,66.3,74.1,14.09,1.99,12.82,1.43,63.96,43.18,2018
"1846","Kansas State","Big 12",18,16,68,66.6,71,1.41,12.59,7.65,6.35,68.87,45.95,2018
"1847","Purdue","Big Ten",20,14,65.4,62.7,67.3,2.68,10.63,3.51,9.8,67.24,45.38,2018
"1848","Iowa State","Big 12",14,17,67,67.4,75.7,-0.32,13.55,5.18,8.05,66.36,44.63,2018
"1849","Alabama","SEC",20,14,67.8,62.6,72.5,5.18,7.8,6.01,6.96,65.39,43.64,2018
"1850","Belmont","OVC",31,4,77.6,59.7,68.7,17.91,-4.23,9.34,3.49,72.59,50.64,2018
"1851","Drake","MVC",26,8,82.4,67.4,75.1,15,-0.53,17.08,-4.48,74.19,53.34,2018
"1852","Dayton","A-10",23,7,73.3,62.1,71.5,11.2,1.31,9.75,2.76,68.45,47.35,2018
"1853","Elon","CAA",25,8,71.2,57.5,71,13.79,-0.14,6,6.45,59.67,40,2018
"1854","South Dakota","Summit",29,7,74.3,59.4,69.2,14.83,1.13,6.78,5.66,66.25,45.78,2018
"1855","Quinnipiac","MAAC",28,6,71.8,58.9,68.4,12.88,-0.88,6.31,5.7,65.61,45.94,2018
"1856","Auburn","SEC",14,15,62.4,59.8,70.8,2.62,10.17,1.14,10.81,58.04,37.83,2018
"1857","Florida Gulf Coast","A-Sun",31,5,78.2,60.4,69.9,17.75,-4.02,9.56,2.36,65.63,46.09,2018
"1858","Western Kentucky","CUSA",24,9,75.3,63.5,69.5,11.85,0.41,9.78,2.1,70.77,49.96,2018
"1859","Wake Forest","ACC",14,17,66.2,65.4,69.6,0.77,10.36,6.1,5.03,65.75,46.17,2018
"1860","Washington State","Pac-12",10,20,65.9,69.8,69.8,-3.87,14.86,6.91,4.08,63.33,44.86,2018
"1861","Georgetown","Big East",16,16,64.3,61.8,68.6,2.47,8.46,2.25,8.68,62.43,45.11,2018
"1862","IU Indianapolis","Horizon",22,10,68.8,58,66.7,10.81,0.68,4.04,6.74,64.93,46.75,2018
"1863","Mercer","Southern",30,3,70.7,54.9,69.2,15.79,-5.34,4.5,5.95,68.21,47.21,2018
"1864","Colorado","Pac-12",15,16,69.5,68.9,71.3,0.68,11.38,8.12,2,62.67,46.36,2018
"1865","Pennsylvania","Ivy",22,9,65.5,54.9,65.9,10.65,1.18,-0.62,10.67,60.06,42.58,2018
"1866","UCF","AAC",22,11,60,56.4,69,3.61,6.14,-2.51,12.25,55.99,38.06,2018
"1867","New Mexico","MWC",25,11,80.4,70.7,77.2,9.69,0.58,14.25,-4.86,66.26,50.3,2018
"1868","Wright State","Horizon",23,11,72.4,61.1,71.5,11.35,0.51,6.72,2.2,62.28,47.05,2018
"1869","UNC","ACC",15,16,73,73.8,74.7,-0.81,9.53,12.84,-4.11,68.05,51.88,2018
"1870","Seton Hall","Big East",16,16,66.3,65.3,76.2,1.03,7.63,4.85,3.81,62.2,47.61,2018
"1871","UC-Davis","Big West",28,7,71.8,62.5,69.4,9.26,-0.92,4.73,3.6,65.35,49.79,2018
"1872","Saint Mary's (CA)","WCC",20,11,71.5,66.3,71,5.19,2.98,6.39,1.79,66.08,50.79,2018
"1873","Penn State","Big Ten",16,16,68.7,69.5,73.8,-0.78,8.55,7.12,0.65,65.06,50.99,2018
"1874","Western Illinois","Summit",22,10,81.1,66.7,77.3,14.44,-2.25,11.68,-3.97,57.87,45.96,2018
"1875","Drexel","CAA",27,8,63.4,55.2,63.2,8.17,-0.57,-1.4,9.01,62.01,46.37,2018
"1876","James Madison","CAA",23,11,63.9,57.8,67.9,6.15,1.38,0.04,7.49,58.33,43.36,2018
"1877","Cincinnati","AAC",19,13,66.5,62.9,70.5,3.53,4.83,1.78,5.63,57.76,44.45,2018
"1878","Butler","Big East",15,17,64.5,65.3,70.6,-0.75,7.87,2.59,4.53,61.05,48.26,2018
"1879","Duquesne","A-10",25,8,69.8,63.3,70.9,6.48,0.35,4.29,2.55,64.68,51.39,2018
"1880","Northern Colorado","Big Sky",26,7,70.2,63.9,70.4,6.33,0.46,3.28,3.52,63.47,50.06,2018
"1881","Houston","AAC",20,12,73.7,70.9,74.6,2.78,3.81,11.12,-4.53,60.44,48.14,2018
"1882","Pittsburgh","ACC",10,20,59.3,63.2,71,-3.9,10.06,-1.07,7.23,56.32,44.82,2018
"1883","Miami (OH)","MAC",21,11,69.3,64,69.5,5.25,0.82,2.62,3.45,64.07,51.81,2018
"1884","Kansas","Big 12",12,18,62,67.5,71.8,-5.5,11.41,1.09,4.83,59.82,47.53,2018
"1885","Fordham","A-10",24,10,60.9,56.1,62.6,4.76,1.07,-3.89,9.73,59.89,47.25,2018
"1886","Florida","SEC",11,19,65.6,68.8,71,-3.17,8.97,3.37,2.43,63.25,51.75,2018
"1887","George Mason","A-10",24,10,69.6,61.4,70.7,8.15,-2.44,3.95,1.76,60.48,48.63,2018
"1888","Washington","Pac-12",7,23,67.1,76,71.8,-8.9,14.54,7.11,-1.47,64.65,53.99,2018
"1889","George Washington","A-10",19,14,59.7,58.5,65.6,1.21,4.37,-4.77,10.36,59.49,47.38,2018
"1890","Missouri State","MVC",21,12,69.2,63.5,74.2,5.67,0.38,5.14,0.27,63.04,51.88,2018
"1891","Maine","AmEast",23,10,65.5,56.6,65.6,8.88,-0.91,-1.09,6.4,58.03,46.17,2018
"1892","Northwestern","Big Ten",12,20,61.8,65.4,70.7,-3.56,8.86,0.31,4.99,60.25,49.73,2018
"1893","Boise State","MWC",23,10,68.4,61.8,71.7,6.61,0.6,2.08,3.1,56.76,46.53,2018
"1894","BYU","WCC",16,14,66.6,62.9,68.5,3.67,1.44,1.99,3.12,57.59,46.51,2018
"1895","Ole Miss","SEC",12,19,65.6,68.8,70.1,-3.23,8.08,3.08,1.78,59.81,49.5,2018
"1896","UAB","CUSA",27,7,71.5,61.5,67.6,9.97,-2.71,5.16,-0.33,62.42,51.12,2018
"1897","Little Rock","Sun Belt",23,10,59.7,53.8,66.6,5.88,-1.24,-7.35,11.98,56.38,43.72,2018
"1898","Texas State","Sun Belt",23,10,70.4,58.2,66.1,12.24,-7.63,2.24,2.38,62.71,50.85,2018
"1899","Milwaukee","Horizon",21,12,65.5,61,69.5,4.52,-0.05,0.13,4.34,59.68,49.89,2018
"1900","UNLV","MWC",19,12,67.9,66.6,69.4,1.29,3.15,2.24,2.2,59.18,49.04,2018
"1901","Navy","Patriot",25,8,64.7,54,68.6,10.73,-5.77,-2.98,7.3,51.15,42.18,2018
"1902","Tulane","AAC",14,17,62.8,66.6,70.7,-3.81,8.1,0.49,3.8,54.24,46.58,2018
"1903","Northern Iowa","MVC",19,14,63.3,58.1,69.1,5.27,-0.37,-2.91,7.04,54.93,45.1,2018
"1904","Loyola Marymount","WCC",19,11,69.4,65.3,69.6,4.1,0.88,3.73,0.29,56,47.33,2018
"1905","Wyoming","MWC",22,11,61.5,57.2,63.3,4.3,1.13,-5.45,9.39,53.97,44.65,2018
"1906","Saint Louis","A-10",17,16,71.9,70.6,68.6,1.3,2.56,8.23,-4.37,65.34,56.04,2018
"1907","Wisconsin","Big Ten",9,21,60.6,66,71.8,-5.4,9.08,-1.93,5.61,53.21,47.8,2018
"1908","Toledo","MAC",18,15,67.5,68,69.2,-0.45,4.05,1.43,2.17,58.23,49.93,2018
"1909","Vanderbilt","SEC",7,24,69.1,79.2,70.6,-10.1,13.46,10.01,-6.64,67.03,58.4,2018
"1910","Rice","CUSA",23,10,65.3,58.1,64,7.18,-3.97,-1.44,4.65,65.21,54.79,2018
"1911","Harvard","Ivy",18,11,68.3,65.7,71.2,2.59,0.61,4.12,-0.93,65.02,56.65,2018
"1912","Albany (NY)","AmEast",24,8,68.3,60.2,65.7,8.16,-4.97,2.5,0.68,56.96,48.94,2018
"1913","American","Patriot",26,7,64.2,57.8,68.2,6.39,-3.44,-0.76,3.71,59.16,51.19,2018
"1914","Delaware","CAA",19,13,65.8,60.4,73,5.38,-2.42,0.52,2.44,55.65,47.69,2018
"1915","Colorado State","MWC",21,12,61.2,57.6,62.8,3.64,0.45,-6.19,9.13,51.32,43.67,2018
"1916","Western Michigan","MAC",18,15,69.9,67.1,69.4,2.76,4.4,2.15,0.78,55.51,48.81,2018
"1917","Lamar","Southland",22,8,77.5,62.1,71.2,15.4,-6.59,4.95,-2.11,49.82,42.19,2018
"1918","Louisiana Tech","CUSA",19,12,66.6,60.5,71.9,6.1,-2.17,0.08,2.72,55.49,46.64,2018
"1919","Chattanooga","Southern",17,13,58.8,56.7,68.8,2.13,0.33,-5.03,7.5,57.86,48.95,2018
"1920","Middle Tennessee","CUSA",18,13,57.8,56.4,63.1,1.39,0.91,-7.83,10.13,54.36,46.13,2018
"1921","San Diego","WCC",17,15,61.3,62.2,75.5,-0.84,0.85,-2.44,4.75,58,51.65,2018
"1922","Arkansas","SEC",13,18,67.2,73.7,76.2,-6.48,8.74,5.84,-3.59,59.89,52.07,2018
"1923","Saint Joseph's","A-10",19,15,64.6,62.7,64.6,1.82,0.31,0.01,2.13,61.4,54.8,2018
"1924","Idaho State","Big Sky",21,11,71,63,68.4,7.94,-3.32,0.67,1.31,54.12,47.63,2018
"1925","Nevada","MWC",19,17,69.8,68.5,70.5,1.31,1.23,4.98,-3.01,60.28,54.77,2018
"1926","Northern Illinois","MAC",15,15,77.5,76.5,76.4,1.03,0.9,10.61,-8.67,64.8,58.96,2018
"1927","Wichita State","AAC",14,17,65.6,68.9,69.6,-3.29,5.13,1.41,0.43,60.82,54.66,2018
"1928","Weber State","Big Sky",21,11,76.2,71.2,71.1,4.97,-3,8.9,-7.13,60.42,54.53,2018
"1929","Yale","Ivy",19,13,67.2,64.9,72.1,2.31,-0.72,2.68,-1.09,56.2,50.04,2018
"1930","Marist","MAAC",20,14,67.9,61.6,68.9,6.29,-4.9,1.84,-0.44,62.3,56.64,2018
"1931","East Tennessee State","Southern",20,13,67.1,64.4,77.5,2.73,-0.72,1.44,-0.07,53.98,47.44,2018
"1932","Ohio","MAC",16,15,67.3,67.6,74.8,-0.32,3.25,1.72,-0.67,53.48,49.02,2018
"1933","Jacksonville","A-Sun",24,9,68.3,58.9,68.5,9.39,-7.07,-1.31,2.28,47.66,43.53,2018
"1934","Cleveland State","Horizon",19,11,67.7,66.5,71.7,1.13,-0.19,2.59,-1.64,61.42,55.99,2018
"1935","San Francisco","WCC",16,15,68.7,69.4,70,-0.65,1.52,3.12,-2.25,58.99,53.98,2018
"1936","North Texas","CUSA",17,14,61.1,56.2,65.6,4.9,-1.66,-5.72,6.56,48.32,42.89,2018
"1937","Bucknell","Patriot",22,10,63.2,58.2,71,5,-4.23,-1.91,2.68,56.83,51.65,2018
"1938","Liberty","Big South",24,10,64.7,55,68.8,9.68,-8.24,-3.77,4.44,54.73,47.83,2018
"1939","Charlotte","CUSA",14,16,66,65.5,66.7,0.5,-0.21,1.43,-1.13,60.31,55.49,2018
"1940","Oral Roberts","Summit",17,13,68.3,61.8,69.7,6.57,-2.55,-2.9,2.96,52.39,48.66,2018
"1941","Tulsa","AAC",10,21,61.9,65.7,71.2,-3.87,3.8,-1.17,1.17,53.91,50.99,2018
"1942","Oakland","Horizon",15,16,70.4,68.5,74.2,1.81,0.08,5.32,-5.38,54.19,50.56,2018
"1943","Hartford","AmEast",19,13,64.6,60.3,71.3,4.34,-4.87,-1.84,1.77,56.47,52.99,2018
"1944","Boston College","ACC",7,23,58.2,68.7,76.1,-10.5,10.29,-3.07,2.86,54.97,52.36,2018
"1945","Temple","AAC",12,19,66.2,72.7,72.2,-6.58,6.31,5.14,-5.4,59.99,56.51,2018
"1946","Clemson","ACC",11,19,50.5,60.3,78,-9.8,7.97,-10.97,10.62,45.6,43.72,2018
"1947","Pacific","WCC",15,17,75.2,74.9,72.8,0.22,1.33,8.62,-9.14,61.59,58.4,2018
"1948","Southern Methodist","AAC",10,20,56,61.4,71.5,-5.33,4.73,-8.15,7.55,47.83,44.84,2018
"1949","Central Arkansas","Southland",25,10,62.1,50.9,63.5,11.23,-5.96,-9.95,9.31,51.19,45.46,2018
"1950","Xavier","Big East",10,20,58.6,66.1,69.6,-7.43,6.76,-4.45,3.78,55.39,54.1,2018
"1951","Idaho","Big Sky",19,14,74.8,74.8,73.2,0.09,-0.45,7.52,-8.32,64.9,61.93,2018
"1952","Tennessee-Martin","OVC",19,15,71.9,66.9,74.2,4.97,-3.31,4,-4.99,58.53,55.1,2018
"1953","Stephen F. Austin","Southland",25,7,72.7,57.9,67,14.78,-9.93,0.22,-1.39,50.76,46.31,2018
"1954","Texas Tech","Big 12",7,23,62.7,75.2,76.8,-12.47,11.28,0.74,-1.93,56.07,52.65,2018
"1955","Fresno State","MWC",17,15,66.4,67.8,68.3,-1.44,0.23,1.39,-2.6,57.71,55.99,2018
"1956","Providence","Big East",10,21,59.7,66.9,70.3,-7.23,6.01,-3.78,2.56,52.94,52.81,2018
"1957","Binghamton","AmEast",20,12,63.8,57.4,67.8,6.41,-6.11,-3.55,2.31,51.04,48.77,2018
"1958","Northeastern","CAA",16,15,62.3,61.6,71.7,0.74,-2,-2.85,1.59,56.89,54.72,2018
"1959","Dartmouth","Ivy",15,12,65,66,66.3,-1.04,-0.28,-0.48,-0.84,59.38,57.44,2018
"1960","Cal State Northridge","Big West",19,16,65.2,64.5,69.6,0.74,-1.67,-3.77,2.37,55.44,52.85,2018
"1961","Kent State","MAC",13,19,62.3,67,71.6,-4.72,3.19,-3.19,1.66,55.14,54.25,2018
"1962","Portland State","Big Sky",19,13,72.5,70.1,72,2.44,-2.18,2.68,-4.46,54.86,53.28,2018
"1963","Arizona","Pac-12",6,24,57.9,70.7,69.5,-12.77,10.88,-2.64,0.75,56.1,56.87,2018
"1964","Eastern Michigan","MAC",11,20,69.4,71.5,71.1,-2.19,1.45,2.2,-4.12,54.68,53.85,2018
"1965","South Alabama","Sun Belt",21,13,66.7,61.4,71.8,5.24,-6.51,-2.52,0.46,52,49.49,2018
"1966","SIU Edwardsville","OVC",17,15,64.3,63.7,69.6,0.66,-3.24,-3.28,1.13,53.4,52.5,2018
"1967","Saint Francis (PA)","NEC",24,10,80,73.2,75.4,6.79,-8.2,11.33,-13.5,57.61,56.42,2018
"1968","William & Mary","CAA",16,14,65.8,65.3,70.4,0.47,-2.68,-0.14,-2.07,55.44,54.82,2018
"1969","Richmond","A-10",14,17,65.3,65.5,68.8,-0.19,-2.07,-0.59,-1.67,51.03,51.37,2018
"1970","Eastern Washington","Big Sky",17,14,67.7,67.7,69.7,0,-0.77,-1,-1.31,54.53,53.76,2018
"1971","Brown","Ivy",15,12,75.3,73.7,74.6,1.59,-3.26,7.72,-10.13,57.49,57.71,2018
"1972","Youngstown State","Horizon",16,16,64.1,64.3,66.5,-0.13,0.49,-1.82,-0.63,54.96,54.74,2018
"1973","Southern Illinois","MVC",17,14,64.1,63.4,70.1,0.77,-3.03,-2.26,-0.45,52.89,52.52,2018
"1974","East Carolina","AAC",16,15,65.1,67.5,74.9,-2.39,-0.47,0.09,-2.94,43.23,46.35,2018
"1975","UC Riverside","Big West",11,22,66.1,70.7,71.5,-4.67,1.76,0.65,-3.56,55.06,54.61,2018
"1976","UC-Irvine","Big West",18,14,72,70.4,70.9,1.59,-3.44,3.35,-6.28,52.43,52.75,2018
"1977","Denver","Summit",16,14,70.6,69.7,78.8,0.9,-2.41,3.28,-6.28,54.26,54.75,2018
"1978","UC Santa Barbara","Big West",12,17,66.2,68.1,67.8,-1.93,-1.07,-0.51,-2.5,59.39,60.24,2018
"1979","UTEP","CUSA",17,14,64.9,64.2,66.9,0.74,-3.75,-2.37,-0.64,56.91,56.72,2018
"1980","Radford","Big South",24,9,60.1,52.9,69.3,7.18,-9.93,-9.06,5.81,47.46,45.43,2018
"1981","North Dakota","Big Sky",12,18,65.5,68.1,73.1,-2.53,1.26,-2.56,-0.72,49.41,49.64,2018
"1982","Illinois","Big Ten",9,22,61.4,71.9,71.1,-10.55,7.22,-2.02,-1.31,55.48,56.94,2018
"1983","Memphis","AAC",10,20,58.9,68.8,72.2,-9.9,6.31,-4.28,0.69,52.39,54.28,2018
"1984","Southern Mississippi","CUSA",15,15,66.6,64.8,66.8,1.8,-2.42,-0.82,-2.81,53.55,53.78,2018
"1985","Bradley","MVC",13,18,65.8,63.1,74.3,2.71,-5.09,-2.92,-0.84,51.55,53.58,2018
"1986","Troy","Sun Belt",18,13,81.9,76.3,82.8,5.61,-6.08,13.64,-17.4,53.45,54.09,2018
"1987","Stony Brook","AmEast",18,12,62.6,57.8,65.6,4.77,-7.03,-4.77,0.92,53.05,53.99,2018
"1988","Coastal Carolina","Sun Belt",17,14,65.4,61.3,72.4,4.13,-5.86,-4.06,0.2,49.52,49.91,2018
"1989","Jacksonville State","OVC",19,12,61.5,57.1,70.3,4.35,-5.21,-9.1,5.21,42.52,44.61,2018
"1990","Florida Atlantic","CUSA",13,15,70,69.6,73.8,0.36,-4.29,2.83,-6.76,53.32,55.12,2018
"1991","Montana State","Big Sky",16,15,67.2,66.3,69.3,0.9,-3.04,-1.31,-2.67,54.13,55.68,2018
"1992","Montana","Big Sky",14,17,64.1,65.5,69.1,-1.42,-2,-4,0,54.07,55.63,2018
"1993","Robert Morris","NEC",25,8,61.6,54.1,68.5,7.52,-11.67,-10.19,6.04,47.77,48.23,2018
"1994","Akron","MAC",9,21,64.8,69.1,70.4,-4.3,2.37,-2.07,-2.08,48.32,50.08,2018
"1995","Cal State Bakersfield","WAC",18,14,60.4,56.5,70.7,3.88,-7.03,-9.63,5.14,45.66,47.05,2018
"1996","Seattle","WAC",18,15,68.2,68.5,71.1,-0.36,-4.17,0.42,-4.96,55.77,57.39,2018
"1997","North Carolina A&T","MEAC",23,9,66.5,58.3,69.7,8.22,-9.93,-4.99,0.43,40.25,41.51,2018
"1998","New Hampshire","AmEast",19,12,59.8,57.3,65.8,2.52,-6.71,-6.46,1.55,52.22,54.97,2018
"1999","Illinois State","MVC",14,16,53.5,54.9,67.7,-1.37,-3.56,-13.89,8.96,44.89,48.33,2018
"2000","Pepperdine","WCC",10,20,67.1,73.2,69.7,-6.1,1.17,2,-6.93,58.46,61.62,2018
"2001","Davidson","A-10",12,18,63.1,67.2,71.5,-4.07,-0.94,-1.53,-3.48,50.61,53.3,2018
"2002","Southeast Missouri State","OVC",14,17,62.8,62.4,69.1,0.45,-3.79,-6.99,1.98,46.38,49.18,2018
"2003","UT Arlington","Sun Belt",18,12,62.5,62.9,71.3,-0.47,-4.62,-4.7,-0.39,52.31,54.2,2018
"2004","Louisiana","Sun Belt",17,16,60.4,62.3,70.6,-1.85,-3.56,-7.12,1.88,48.05,49.83,2018
"2005","Hampton","MEAC",18,14,64.3,62.1,74.3,2.19,-7.72,-4.63,-0.91,43.88,48.3,2018
"2006","Army","Patriot",17,14,60.9,58.9,65.8,2.03,-5.68,-7.1,1.49,48.09,51.88,2018
"2007","Morehead State","OVC",21,11,68,65.4,74.2,2.66,-7.32,0.02,-5.67,53.13,57.18,2018
"2008","San Diego State","MWC",11,19,65.4,69.7,70,-4.27,-0.68,-0.78,-5.15,39.3,44.35,2018
"2009","Stetson","A-Sun",17,15,63.3,61.9,65.4,1.44,-4.57,-5.88,-0.09,48.2,52.03,2018
"2010","Northern Kentucky","Horizon",9,22,58.1,61.3,67.7,-3.19,-0.14,-8.14,2.1,47.75,52.06,2018
"2011","Hawaii","Big West",12,18,63,68.7,64.4,-5.67,0.06,-3.61,-2.54,52.62,57.54,2018
"2012","Samford","Southern",15,16,57.9,62.3,64.4,-4.39,-1.24,-8.78,2.58,46.31,50.15,2018
"2013","UMass","A-10",14,16,68,63.8,69.2,4.27,-5.49,-3.36,-2.88,49.08,53.36,2018
"2014","Siena","MAAC",17,14,61.2,61.3,69.7,-0.03,-6.26,-6.31,0.01,48.84,53.84,2018
"2015","Columbia","Ivy",8,21,62.2,70.9,71.9,-8.72,2.31,-1.8,-4.61,54.64,60.31,2018
"2016","Bethune-Cookman","MEAC",24,7,63.1,57,69,6.16,-11.21,-8.83,2.35,38.55,41.76,2018
"2017","Cal Poly","Big West",17,12,71.4,73.6,71.4,-2.17,-3.08,3.69,-10.19,53.08,57.01,2018
"2018","Air Force","MWC",6,25,55.7,62.3,73.2,-6.52,0.09,-10.86,4.28,41.24,46.4,2018
"2019","Bowling Green","MAC",11,19,63.6,71.4,74.9,-7.83,1.56,-2.71,-4.15,52.18,57.91,2018
"2020","St. Bonaventure","A-10",8,22,63,69.3,70.1,-6.3,-0.69,-2.42,-4.57,55.7,61.84,2018
"2021","Hofstra","CAA",11,19,60.2,64.3,69.7,-4.13,-3.04,-5.64,-1.53,50.57,56.8,2018
"2022","Lehigh","Patriot",15,15,61.6,60.9,69.5,0.63,-6.82,-5.86,-1.33,49.81,55.5,2018
"2023","Nicholls State","Southland",19,14,65.2,64.8,68.5,0.45,-5.62,-3.44,-3.78,47.41,51.17,2018
"2024","Holy Cross","Patriot",13,18,63.7,64.5,69.6,-0.81,-6.42,-3.3,-3.93,52.8,59.04,2018
"2025","Santa Clara","WCC",9,21,52.1,58.5,65.3,-6.47,0.94,-16.18,8.95,40.22,47.94,2018
"2026","Niagara","MAAC",13,18,65.6,67.5,74.5,-1.94,-5.31,-0.93,-6.31,54.44,60.8,2018
"2027","UNC Greensboro","Southern",13,18,63.2,62.1,64.9,1.1,-4.01,-4.27,-3.03,45.77,50.42,2018
"2028","Grand Canyon","WAC",16,14,63.8,62.6,67.3,1.2,-7.47,-5.04,-2.5,51.47,56.85,2018
"2029","New Mexico State","WAC",18,13,66.9,65.7,74.1,1.19,-7.03,-3.02,-4.66,49.18,55.36,2018
"2030","Arkansas State","Sun Belt",15,15,66.4,69.8,74.3,-3.37,-4.37,-0.63,-7.11,52.14,57.54,2018
"2031","Furman","Southern",18,14,64.4,62.3,67.4,2.19,-5.42,-4.89,-2.84,49.46,54.68,2018
"2032","Indiana State","MVC",11,19,59.3,63.5,71.2,-4.27,-2.2,-8.36,0.6,43.38,50.17,2018
"2033","Kansas City","WAC",11,19,67.8,64.5,73,3.27,-4.69,-2.79,-5.39,48.51,54.85,2018
"2034","Norfolk State","MEAC",18,11,62,56.2,67.3,5.79,-13.99,-9.33,1.13,35.74,43.22,2018
"2035","UNC Wilmington","CAA",12,19,59.7,64.6,68.6,-4.87,-2.34,-7.32,-1.06,46.21,53.57,2018
"2036","Boston University","Patriot",10,19,58.8,62.7,65.3,-3.9,-4.5,-6.89,-1.51,49.98,58.28,2018
"2037","Rider","MAAC",14,17,63,64.4,70.9,-1.35,-7.7,-4.15,-4.9,52.24,60.79,2018
"2038","Old Dominion","CUSA",8,23,54.6,62.5,70.9,-7.94,-1.3,-11.32,2.09,50.33,59.77,2018
"2039","Towson","CAA",9,21,63,68.6,76.2,-5.63,-3.64,-1.78,-7.49,49.04,57.55,2018
"2040","Manhattan","MAAC",13,18,58.6,59.9,68.9,-1.29,-8.05,-8.71,-0.63,50.3,59.67,2018
"2041","High Point","Big South",17,14,64.4,62,73.6,2.42,-9.67,-5.73,-3.64,45.69,52.42,2018
"2042","La Salle","A-10",8,22,57.5,66.8,75.6,-9.27,-0.2,-6.95,-2.52,48.41,58.77,2018
"2043","New Orleans","Southland",15,15,66.1,66,67.3,0.1,-8.37,-2.91,-6.56,47.54,54.57,2018
"2044","Utah State","MWC",7,23,59.1,68.1,66.4,-9.03,0.51,-7.67,-1.86,48.35,59.28,2018
"2045","Southern","SWAC",17,14,67.1,67.3,68.4,-0.19,-10.28,-3.95,-5.58,49.72,55.3,2018
"2046","Texas Southern","SWAC",19,13,63.7,57.9,67.7,5.84,-13.61,-9.64,0.06,44.4,50.52,2018
"2047","UNC Asheville","Big South",17,16,61.1,59.7,66,1.39,-10.33,-6.97,-2.84,50.8,58.78,2018
"2048","Texas A&M-Corpus Christi","Southland",19,12,62.1,57.4,67.7,4.77,-11.66,-9.9,0.05,42.04,48.1,2018
"2049","Marshall","CUSA",9,20,64.7,66.5,70.3,-1.79,-3.41,-5.42,-4.47,47.26,56.91,2018
"2050","Portland","WCC",7,23,63.8,71.9,72.1,-8.07,0.7,-4.17,-5.77,46.58,56.11,2018
"2051","Virginia Commonwealth","A-10",7,22,60.3,69.4,67.1,-9.07,-0.93,-4.85,-5.15,50,59.75,2018
"2052","Long Beach State","Big West",8,23,63.3,71.5,68.8,-8.13,-2.34,-3.5,-6.97,47.44,57.48,2018
"2053","Sacramento State","Big Sky",7,23,72,82.5,77.1,-10.43,1.14,4.42,-14.95,54.96,63.92,2018
"2054","Fairfield","MAAC",13,17,56.2,59.6,65.3,-3.43,-7.38,-11.55,0.74,47.44,59.15,2018
"2055","Cal State Fullerton","Big West",8,21,59.9,65.6,69.4,-5.72,-4.11,-9.07,-1.9,44.9,55.77,2018
"2056","Austin Peay","OVC",16,14,63.2,65.7,68,-2.53,-7.04,-6.91,-4.06,47.64,57.92,2018
"2057","Lafayette","Patriot",11,19,55.2,60.7,67.2,-5.5,-5.57,-10.08,-1,46.98,58.79,2018
"2058","Florida International","CUSA",8,21,63.6,72.1,70.7,-8.48,-3.11,-1.75,-9.33,50.32,60.91,2018
"2059","Cornell","Ivy",7,20,55.2,63.9,70.4,-8.67,-2.48,-10.97,-0.17,46,58.2,2018
"2060","San Jose State","MWC",7,23,68.5,81.4,74.8,-12.87,2.23,4.09,-15.24,49.91,59.68,2018
"2061","Gardner-Webb","Big South",19,13,62,59.3,70.9,2.69,-12.12,-8.2,-3.08,44.36,55.25,2018
"2062","North Dakota State","Summit",9,20,67.2,72.1,66.4,-4.93,-1.63,-1.75,-9.53,48.3,58.91,2018
"2063","Loyola (MD)","Patriot",9,21,59.6,68.2,66.8,-8.6,-2.88,-5.69,-5.79,50.18,62.22,2018
"2064","Abilene Christian","Southland",16,14,69.3,66.6,65.8,2.63,-8.56,-1.87,-9.66,50.36,59.84,2018
"2065","Tennessee Tech","OVC",7,22,60.2,65.5,68.5,-5.28,-4.33,-9.03,-2.57,44.76,55.98,2018
"2066","Northern Arizona","Big Sky",7,23,69.1,76.1,75.4,-6.93,-2.57,-0.25,-11.39,49.36,60.64,2018
"2067","Campbell","Big South",15,15,55.6,51.9,68.1,3.77,-12.68,-16.55,4.77,39.85,49.2,2018
"2068","Vermont","AmEast",8,22,56.8,62.4,64.8,-5.63,-4.61,-10.36,-1.6,46.46,59.48,2018
"2069","Grambling","SWAC",19,14,66.4,68,76.9,-1.61,-10.36,-4.62,-7.35,47.92,57.81,2018
"2070","Texas-Rio Grande Valley","WAC",14,16,61.8,63.8,68.3,-1.97,-7.71,-7.28,-4.76,44.27,55.2,2018
"2071","UTSA","CUSA",9,21,60.7,70.6,68.2,-9.93,-0.23,-5.68,-6.66,43.14,54.35,2018
"2072","Murray State","OVC",11,19,70.1,76.9,70.5,-6.8,-5.43,2.67,-15.13,55.35,67.16,2018
"2073","Illinois-Chicago","Horizon",8,22,57.3,65.9,72.7,-8.6,-2.1,-9.38,-3.29,40.99,53.79,2018
